Image_id,DeepSMILES
CDK_Depict_38_160,CPC)=O)CCCBr)C4)C4
CDK_Depict_42_18,CCC)C)CBr)C=CCBr)CC)C)C))S5=O)=O
CDK_Depict_18_94,N/CN=O))=C\N)NO
CDK_Depict_28_181,CC=O)/C=C/[C@@H][C@@]C)CC=O)))CC[C@@]5O)CC)C
CDK_Depict_39_6,O=S=S)=CC=CC=CN6[O-]
CDK_Depict_22_97,CS=O)=O)NN=CCCCCC6
CDK_Depict_35_71,CCNC)NCC))C=N)/CC=O))=N\NC=NC=CS5
CDK_Depict_47_83,CCC)C=O))NNO)OCC)C)C
CDK_Depict_28_71,CCC)[C@@H]CC[C@@H]C)C[C@H]6OC=O)[C@]C)O[C@H]3C
CDK_Depict_30_161,ClCCl)Cl)C=NS[S+]=N5
CDK_Depict_28_120,OCCl)CCF)Cl)Cl
CDK_Depict_39_82,C[C@@H]N=CNC#N)))NC=CN=CN=C6)))))))))C=CC=CC=C6
CDK_Depict_28_177,CCOC=O)C=NO[C@H][C@H]COCCCCCC6)))))O5)))))C5
CDK_Depict_20_19,CSC=CC=O)C=CC6=O
CDK_Depict_17_2,CC=CNSN)=O)=O)))ON=C5
CDK_Depict_47_43,CC=O)N[C@H][C@H]O)C=C[C@@H]5SCC)=O
CDK_Depict_38_46,CCO)CN/C=C\N)))CCS6
CDK_Depict_6_58,CCCCCCCCCC[C@@H]O)CCC6%10C)))))))))C6CCC9=O
CDK_Depict_9_52,CC=C[C@H]C)[C@@]C)C=O)CCC)C)C[C@H]6C%10
CDK_Depict_16_48,C[C@@H]CC[C@@H][C@]OO[C@]C)CC[C@@H]%117)))O[C@H]6OC=O)[C@@]%10CO3
CDK_Depict_11_42,C[C@]CC[C@H][C@@H]CCC=CC=O)CC[C@@]6%10C)))))))))[C@@H]6CC[C@@H]9O
CDK_Depict_7_11,NC=S)NO[Cl+2][O-])[O-]
CDK_Depict_5_3,CN[C@@H]C)CC=CC=CC=C6
CDK_Depict_3_26,CCC)NC=CNCC)C))CC)C)))C3=S))))CC)C
CDK_Depict_33_108,CC=O)NO)CCCC=NC=NC=N6))))))P=O)O)O
CDK_Depict_35_33,CCC)CSCNCNC)C))C6C)C
CDK_Depict_20_21,CCC)C[C@H]N)[C@@H]O)C=CC3=O
CDK_Depict_1_7,OCCC[C@@H]CCC[C@H]5O
CDK_Depict_9_43,CNC)CC[C@@H]C=CC=CCl)C=C6))))))C=CC=CC=N6
CDK_Depict_38_52,C=CC)COOCC)C)C))))COOCC)C)C))))C=C)C
CDK_Depict_5_76,O[C@@H]C#CC=CC=CC=C6))))))))CF)F
CDK_Depict_33_35,[2H]C[2H])[2H])NN=CCC)C)NN=CC=N5))))))C=C5N
CDK_Depict_28_18,CCOC=O)CNC=O)OCC)C)C)))))C[C@@H]O[C@@H]3C6
CDK_Depict_16_11,CO[C@]COCO)[C@H]5[C@H]CC=O)O[C@H]5C%11
CDK_Depict_4_61,O=CSCCSCCSC=O)C=O)SCCSCCSC%18=O
CDK_Depict_6_26,CCC)C)NC=CSC=C5)))))C=CSC=C5
CDK_Depict_30_117,FNF)PNF)F))NF)F
CDK_Depict_4_71,CCC)S[C@@H][C@H]N)C=O)N4[C@H]7C=O)O
CDK_Depict_11_29,CCCCC=O)OONC#CNCC6
CDK_Depict_47_161,C=CO[P+]=O)OSC)=O)=O
CDK_Depict_4_29,CCOSSOCC
CDK_Depict_35_43,O=CBr)C[N+]=O)[O-]
CDK_Depict_7_89,CCC=CCCCC=CC%10)[C+]3CCC[C+]%12%11
CDK_Depict_28_143,CSC=S)C=CNC)C))NC)C
CDK_Depict_28_184,CC=CC=O)O[C@]C6)CCCCC6CN6C
CDK_Depict_30_62,OC[N+]=S)CO)[N+]=S)CO)[N+]6=S
CDK_Depict_28_116,C=COPNP=NPN6Cl
CDK_Depict_45_52,N#CN=SCC3
CDK_Depict_47_131,CSC=CC=NCC)C6=C=N
CDK_Depict_40_6,N#CC=NOS=O)=O)CF)F)F)))))CCF)F)F))CCCCC6
CDK_Depict_46_47,COCF)CO)CCN5NC)C
CDK_Depict_4_37,NC=NN=CN5N=CC=NC=NN=NC5
CDK_Depict_6_83,N=CN)CN)=NCCBr)CBr
CDK_Depict_8_95,CO[C@@]C)C=O)C[C@@H]4OCC)=O
CDK_Depict_20_65,NC=CNCN)O)NC6=S
CDK_Depict_12_35,FC=NCF)=CN=C6
CDK_Depict_5_29,C[C@H]CCC)CCC[C@@H]5O))))CCCC=CC=CCO)=C6))))C6%10
CDK_Depict_15_52,COC=O)CC#N))=CNSC=CC#N))C=O)OC))))NS6
CDK_Depict_19_67,N[C@@H]CC[C@]4O)CC=O)O
CDK_Depict_27_153,C[C@]CC[C@@H]C=CC=CO)C=C6))))CC[C@H]6[C@@H]%10CC[C@@H]%13O
CDK_Depict_47_52,C=C/N=C\N=C/CC))))OC))))OC
CDK_Depict_1_27,N[C@@H]CC=CN=CN5))))))C=O)O
CDK_Depict_31_58,CSC=CN=NN=N6
CDK_Depict_12_7,C[C@]C=CC=CC=C6))))))C[C@H]CC=CC=CC=C6N9N%12
CDK_Depict_27_97,BrS=CC=CS5
CDK_Depict_41_45,C=CCSC=CCOCC=CC=CCl)C=C6)))))))))N6CCCNC
CDK_Depict_17_28,C[C@]CC[C@@H]C=CC=CO)C=C6))))CC[C@H]6[C@@H]%10C[C@@H]O)[C@@H]%13O
CDK_Depict_30_141,CPPC)PC)P4C
CDK_Depict_39_163,COCC)C)NC=COPCC)C3C)C)))))C=N5
CDK_Depict_38_267,CNN=NCC=NSC=C5)))))=N5
CDK_Depict_6_9,CC=O)O[C@@H][C@H]OCC)C)O[C@H]5O[C@@H]8[C@H]CSC=O)O5
CDK_Depict_38_154,COC=O)/C=C/NC=CC=CC6=[P+][O-])CCC=CC=CC=C6))))))C=CC=CC=C6
CDK_Depict_3_87,CCCCCCCC=O)OC[C@@H]C[C@H]CO))[C@H]OCC)C)O[C@@H]85
CDK_Depict_17_38,O=CO)C=CC=S)NC=C6
CDK_Depict_32_66,NNCl)N=C=O
CDK_Depict_20_66,O/N=C\O\C3=N/O
CDK_Depict_29_151,BrSC=NSN=[S+]5
CDK_Depict_28_115,C#C/C=C\[C@@H]Cl)[C@H]O)[C@H]C[C@H]O[C@H]3C[C@H]Br)[C@@H]CC))O9
CDK_Depict_19_51,C#C/C=C/C[C@@H]O/C=C/Br)CC)))C/C=C\C[C@@H]8Cl
CDK_Depict_3_94,CCNN3C534
CDK_Depict_10_9,CCO)CNN=O))OCC)C
CDK_Depict_37_44,CCCCC[C-]CCOC=[O+]6
CDK_Depict_20_35,CCC)C=C=NNC)C
CDK_Depict_33_132,C=NCC=CCSC))=CC6[N+]=C)C
CDK_Depict_36_144,CS=O)=O)C=CC=CCN6C#N
CDK_Depict_10_2,CO[C@@H]C[C@@H]O[C@H][C@H]O[C@H]6[C@H]C)O%10))))O[C@H]CO))[C@@H]O)[C@@H]6O
CDK_Depict_27_179,CCC)[C@H]CC[C@@H]C)C[C@H]6O
CDK_Depict_34_66,[N-]=[N+]=NCNCN)=S
CDK_Depict_17_56,CCCCC/C=C\C[C@@H]O)[C@H]COCC)C)O5
CDK_Depict_16_26,C[C@@H]CC[C@H][C@H]O)[C@@H]O)O[C@@H]O[C@@]C)CC[C@@H]%13[C@]7%11OO7
CDK_Depict_6_20,CCCCC=NCBr)=NCBr)=N6
CDK_Depict_34_70,C=C/C=C\C)NCCl
CDK_Depict_39_120,CCC)C)NO)CC)COC=CC=CO5)))))))C=O)NC=CC=CC=C6
CDK_Depict_9_66,CSC=N/C=C\NC)C)))C=O)S5
CDK_Depict_12_18,CCCCC/C=C\C[C@@H]O[C@@H]3CO
CDK_Depict_13_81,FSF)=NCF)F)CCl
CDK_Depict_11_14,C#C[C@]O)CC[C@H]NCCC=CC=CCOC))=C6))))[C@H]6CCC%10%13C
CDK_Depict_38_2,C=C/C=C\C=C\Cl)))NC=O)O/N=C\C)CCC=CC=CS5
CDK_Depict_3_15,CNC)C=SN)=O)O
CDK_Depict_10_21,C=CC=O)O[C@H]/C=C\C)CC/C=C\C)CCC=O)[C@@H]C)CC[C@@H]%17%14
CDK_Depict_5_69,CSCSC))ON=CC)S5
CDK_Depict_35_29,C#C[C@H]C)COS#P
CDK_Depict_38_71,C=C/CCl)=C\C=C/Br)CNNC3C)C)))))))OCCCOC
CDK_Depict_19_32,COC=O)[C@H]CNC)[C@H]C=O)OC)))[C@@H]5C=CC=CC=C6
CDK_Depict_29_44,CNP=S)NC)P=S)NC))N4C
CDK_Depict_42_43,CCOP=O)OCC)))C=C[N+]=O)[O-]))SC=C5
CDK_Depict_11_50,CNC#CSOOO
CDK_Depict_18_32,CCC[C@@H]F)C=O)C[C@@H]6CCCC%10CCCC)C6CC[C@@H]5O
CDK_Depict_30_177,CNN=PC=P5
CDK_Depict_41_36,O=CO)SO)=S
CDK_Depict_35_34,C=CPCOO6
CDK_Depict_46_84,NC=CCl)CF)=NC=O)C6Cl
CDK_Depict_39_147,SN=CC=CC=NC=C7
CDK_Depict_19_37,COC=CO)C=CCC[C@H]N)C=O)O))))=C6
CDK_Depict_7_78,OCCO[C@@H]OC=CC=CO)C=C6)))))))CO)CO)[C@@H]6O
CDK_Depict_21_7,C[C@]CCCO))=CC[C@@H]6CC[C@@H][C@@H]%10CC[C@]C)[C@@H]O)CC[C@@H]95
CDK_Depict_31_61,O=[N+][O-])OP=O)OF))O[N+]=O)[O-]
CDK_Depict_47_152,NC=O)CSC=NCNSS3)))=CC=O)N6
CDK_Depict_38_137,CNN/CC=N)CO)))=C\C)Cl)))CC)C)C
CDK_Depict_28_53,O=CCBr)=COC=C6Br
CDK_Depict_19_24,BrC=NC=CC=CS5)))S5
CDK_Depict_32_64,CCCF)F))C=CN)C4
CDK_Depict_5_75,CCOCF)=CF)Cl
CDK_Depict_33_126,CCO[C@]C)C=O)O))NCl)C=CC=CCl)C=C6
CDK_Depict_30_311,[N-]=[N+]=NC#PF)P=C=O
CDK_Depict_39_134,CC=NOCCNCC=CCC#N))=CC=C6)))))))))C5
CDK_Depict_45_84,C/C=C/CCC)C)/C=C/OC=O
CDK_Depict_30_8,O=POPPO5)P3O6
CDK_Depict_28_124,ClCCSSCCl)=CCl)Cl
CDK_Depict_39_152,CCCCOC=CC/C=C/CCCCCC6))))))))=NNC6OCCCC
CDK_Depict_13_60,C[C@@]CCC=O)C=C6C=O)CC9
CDK_Depict_18_67,C[C@H]C[C@@H]CCC[C@@H]5S8
CDK_Depict_4_75,O=PCO))CO))OP=O)CO))CO
CDK_Depict_37_40,CCC)C)SC=N)SCC)C)N
CDK_Depict_15_8,C[C@@H]CC[C@@H]CC)C)O))[C@H]O)C6
CDK_Depict_2_67,CNC)C=NN=CO5
CDK_Depict_28_40,CPC)/C=C/PC)C
CDK_Depict_36_45,CCC)CCNCCOCC6))))))CC=S)S6
CDK_Depict_47_120,[N-]=[N+]=NNO)NC=O)CF)F)F
CDK_Depict_2_74,CC[C@]O)CC[C@H][C@@H]CCC=CC=O)CC[C@@H]6[C@H]%10CC[C@@]%14%17C
CDK_Depict_30_116,O=COCP)=P4
CDK_Depict_28_77,C=CCC[C@@H][C@H][C@@H]CC)CCC%105)))))C3C)C
CDK_Depict_47_179,CN=CNCCl)NCC63
CDK_Depict_34_14,OCCNC=CN6
CDK_Depict_38_104,CSCC)=COCCN=C=O
CDK_Depict_29_136,O=SCl)S=O)Cl
CDK_Depict_31_78,S=COSS4
CDK_Depict_37_53,C=COCCC=NNN=C5)))))N=NN=N5)))))=N5
CDK_Depict_38_125,CSC/N=C/Cl)))=N/C=CC=O)NC=N6
CDK_Depict_29_123,ClPNP=NPN6
CDK_Depict_35_42,CPCCCCCC5C8C=CC=CP5
CDK_Depict_11_52,FCF)F)COPF)F)OCCF)F)F))))OCCF)F)F
CDK_Depict_2_19,CCC)C)OC=O)N[C@H]CC[C@H]O)C5
CDK_Depict_42_20,CC=O)CN)N)CS)S)C=O)O
CDK_Depict_47_9,CCC)CC=O)CN=NCC=O)OCC)C)OC6=O)))))))))C=O)C6
CDK_Depict_40_13,O=CCCOCOC5=CC=N%10
CDK_Depict_47_8,O=CO)CCCO)C=O)O)))[N+]=O)[O-]
CDK_Depict_7_95,CCOC=O)C=NO[C@H][C@H]O)CO)))C5
CDK_Depict_36_183,O=SBr)=CBr)Br))C=CC=NC=C6
CDK_Depict_28_97,CNC=O)NS=O)=O)NC6=S
CDK_Depict_33_50,C=SCC))CSCCCS6
CDK_Depict_28_64,CC=CNC=O)CBr)))ON5
CDK_Depict_47_139,N#CC=CN=N))COCC6=N
CDK_Depict_28_22,O=CO)[C@H]O)CC=CCCl)=CO)C=C6
CDK_Depict_20_28,ClCCl)=C/C=N/N=C/C=CCl)Cl
CDK_Depict_39_18,CNC)CCCN4OCCCO4
CDK_Depict_33_193,CC=O)OCCCC=CCNC7C=O)NO))))))))))=S=O)=O
CDK_Depict_36_179,N[C@@H]C=COCC5)))))CF)F)F
CDK_Depict_41_50,CCCO))COOOC=CC=CC=C6CO)))))))))))CO)CO
CDK_Depict_6_69,C=CCl)CNCC=C)Cl)))NCC)=O
CDK_Depict_12_62,CC=CC[C@H][C@H]C6)C=O)CCC6C)C
CDK_Depict_31_65,N#SF)F)N=SF)F
CDK_Depict_42_89,CCOC=O)CF)F)OS=O)=O)F
CDK_Depict_30_158,N=[P+]=NSN=[P+]=NS8
CDK_Depict_2_61,C#C[C@@]O)CCCCCCCCCC)C6CC[C@@H]5O))))))))C6C)C9
CDK_Depict_25_7,CNCCC=O)O))=C[C@@H]C=CC=CNC5=CC=C9))))))C[C@H]6%10
CDK_Depict_44_5,CCCl)NSCF)Cl)Cl)))S=O)=O)O
CDK_Depict_12_40,CCOC=O)[C@]C=CC=CC=C6))))))CCC=C[C@H]6NC)C
CDK_Depict_13_44,O=SCC#CCOCCOCCOCCOCCOCCOCC#CC%25Cl
CDK_Depict_45_30,CCCCCCC=O)OCSC=NNN=C5
CDK_Depict_30_232,C=CO)SOSC=C)O
CDK_Depict_39_99,C=C/C=C\C)))OCC)C)OCC)CNC=O)O
CDK_Depict_28_104,O=S=O)F)NF)S=O)=O)F
CDK_Depict_38_102,OC=CC=CC=C6))C=CC=NCOCCCCCO6))))))))))C=C6
CDK_Depict_38_243,C#CCCOCF)F
CDK_Depict_3_31,CO[C@@]C)C=O)[C@@H]CCC=C[C@@H]68
CDK_Depict_39_176,CC=O)CCC)=O))CC)=COCCCCCO5
CDK_Depict_33_92,CCC)CN))CNC=O)CC)C)O[N+]=O)[O-]
CDK_Depict_37_36,CCCCCCl)Cl)Cl)))NN=CC=CC=CO5)))))O5
CDK_Depict_47_141,ONCCl))C=COC=C5
CDK_Depict_11_21,CCC)C)C=PCCC)C)C))PP5
CDK_Depict_13_63,CCC)C)C=O)OC[C@H]OC=O)[C@@H][C@H]CCC[C@H]5[C@@]7%10C
CDK_Depict_27_38,CCC)[C@H]NPO)O)=S)))CN)=O
CDK_Depict_38_135,CNOCCBr))))NC)CC)C)C
CDK_Depict_33_104,C=CC)C=O)OCCCCSC)=O)=O)))NC=CC=CC=CC=C6))))))))C=O)O
CDK_Depict_38_163,C=N/CNC=NC=CN=C6)))))))=C\N=C))OC
CDK_Depict_39_28,O=CNC=O)C=COCO5)))))))NC=CCBr)=CC=C6
CDK_Depict_11_37,CCC)OC[C@@H]O)[C@H]COCC=CC=CC=C6)))))))))O6
CDK_Depict_30_151,F[N+]=C=[N+]F)C=C5
CDK_Depict_41_65,CCC=O)OC=C[P+]O)O)CC=CC=CC=C6))))))))CCO5
CDK_Depict_16_4,NC=S)NCCC=CF)F
CDK_Depict_27_105,C=CPC=CP64
CDK_Depict_15_72,N=NN=NN=N6
CDK_Depict_7_57,CO[C@H]C=CC=CCNCCC=CC=CO)OC6))))[C@]96C%13
CDK_Depict_34_22,CCOSSC=O)CC=O)CC)=O
CDK_Depict_38_58,NC=S)NNN=CCS5
CDK_Depict_35_51,CSC=NC=NC=CC)N=C6NN%10
CDK_Depict_3_64,O=CO)P=O)=O
CDK_Depict_12_24,NC=NNCCCCCC6))))))NO5
CDK_Depict_36_152,O=CO)C=NNC=COC=N5)))))C=N5
CDK_Depict_22_63,ClPCl)PCl)Cl
CDK_Depict_1_46,O=CCO))[C@H]O)[C@@H]O)CO
CDK_Depict_39_177,O=CC=CC=CC=CC=C6))))))SN5NCC=CC=COCF)F)))C=C6
CDK_Depict_35_28,CCO)SSSCC)O
CDK_Depict_38_290,COC=O)C#CC=CCC)=NS5
CDK_Depict_17_60,C[C@@H]CC[C@@H]C)C5
CDK_Depict_20_36,O=CO[C@]CCCC[C@@H]6[C@H]9CCC%10
CDK_Depict_18_33,S=CSN=S=C5Cl
CDK_Depict_1_54,CO[C@H]CCC)C)[C@@H]CC[C@]C)C[C@]96CC[C@H]6Br
CDK_Depict_35_85,CSC)O)COOO
CDK_Depict_38_173,O=S=O)Cl)NS=O)=O)Cl))S=O)=O)Cl
CDK_Depict_27_26,COC=O)C=S)C=S)C=O)OC
CDK_Depict_1_66,CCC)NSNC=O)F))CC)C))))C=O)F
CDK_Depict_39_104,C=C/CBr)=C\N=C/N)Cl)))NCCNCC)=O
CDK_Depict_40_81,O=CCCCCNC4C=O)CF)F)F))))))C4
CDK_Depict_45_29,CCOC=O)CSCCN=CC=CC=NCCN5N9
CDK_Depict_32_32,O=CO)CCl)CCCCO4
CDK_Depict_30_185,O=C=CCCC4=C=O
CDK_Depict_9_92,S=CC=CC=CN5)))))C=CC=CN5
CDK_Depict_19_69,CCCC[C@H]CCCC=CC=O)CCC6[C@H]%10CCC%14C)[C@H]%17O
CDK_Depict_1_48,O=CO)[C@@H]CCN4
CDK_Depict_7_30,C=CCCCC[C@]6C)CCC#N
CDK_Depict_32_90,N=CC=O))/C=C\CCCCCOC4
CDK_Depict_36_64,OCCl)C=COCOCNCCCCC6))))))))C=C6
CDK_Depict_8_13,CSC=NC=O)CC)=NN6C
CDK_Depict_21_75,C[C@H]O)CC[C@@H][C@@H]CO))CC=O)CC6C)C
CDK_Depict_22_43,CCC=CNNC=CCC)))NN6
CDK_Depict_42_23,CS=O)=NC=O)NC=NN=C5C9
CDK_Depict_27_29,CCC)C)OC=O)N[C@@H]C=CC=CC=C6))))))CO)CCCCC6
CDK_Depict_22_46,O=CO[C@H]CO))[C@@H]O)[C@H]O)[C@H]6O
CDK_Depict_4_20,CC=O)O[C@H]C=CC=CC=C6))))))[C@H]CCC=O)O5
CDK_Depict_9_3,CP=O)F)CF)F)P=O)O)F
CDK_Depict_8_54,CCC)OC=CN)CO)=CO7
CDK_Depict_36_180,NCF)Cl
CDK_Depict_21_25,NC=O)[C@H]CC[C@@H]O)C5
CDK_Depict_19_78,CP=S#N)N=NN=NN=NN
CDK_Depict_12_6,FSC=NNCCF)F)F))=N5
CDK_Depict_12_30,CCCCC[C@@H]OCC)C)O[C@@H]5[C@H]COCC)C)O5
CDK_Depict_47_107,CCC)C=NC/C=C/COCC=CC=CC=C6))))))))))S5
CDK_Depict_2_1,CCOCC)OCC)))OP=O)CC))CF
CDK_Depict_10_26,N[C@@H]CCCl)Cl)))C=O)O
CDK_Depict_20_45,CCNCC))PF)F)=NPCl)Cl
CDK_Depict_36_150,NC=O)CSP=O
CDK_Depict_9_64,O=CC=CSN=C6
CDK_Depict_22_45,CCC)F)SC=NF))SCC)C)F
CDK_Depict_27_39,N=SC=CO)N=C5N
CDK_Depict_44_35,O=NC=O)C=NOCCCCOCC=CCCC=C6)))))))))))C5
CDK_Depict_41_20,NC=O)CNCCCN6O)))CS)CCCC6S
CDK_Depict_30_47,FOCCl)OF))COF))OF))OF
CDK_Depict_16_33,COC=O)[C@@H]CCN[C@]5C=O)NCCCCC6)))))))C=CC=CC=C6
CDK_Depict_46_82,CCC=[P+][O-])CC)OCC)))OCC
CDK_Depict_21_55,FCF)F)NCl)Br
CDK_Depict_15_70,CSC=NC=NC=C6N=CN5[C@@H]O[C@H]CO))[C@@H]O)[C@H]5O
CDK_Depict_22_11,CCC)=CNC=NC=N5)))))NC=NC=N5
CDK_Depict_38_234,CCOC=O)/CCN)=NC)))=C/N)Cl
CDK_Depict_47_85,CSC=NNCN)=C5P=O)OCC)C)))OCC)C
CDK_Depict_36_1,CN/CN=CCC3))))=C\O)NCC=CC=CCl)C=C6
CDK_Depict_38_207,O=SCOCOCO4))))))OCCCCCC6
CDK_Depict_38_269,[2H]CCCC4)S[C@][2H])CC=C)))S6
CDK_Depict_19_85,FCF)Cl)CCF)F)CF)F)F
CDK_Depict_38_200,COCNC=O)CC=CC=CS5))))))))=CC#N))C#N
CDK_Depict_11_44,C=PP=NSO6
CDK_Depict_41_43,CCC)=CNC=NC=COC=CC=CC=C6)))))))C=N6))))))S=O)=O)OC=CC=CC=C6
CDK_Depict_18_4,CCC)OCN=CSCS4
CDK_Depict_12_42,N=NNOO))OS
CDK_Depict_28_119,C[C@H]C[C@H]CCCC[C@@H]6C=O)O%10
CDK_Depict_38_158,C/C=N/C=N)/N=C/C)CC)NCN)=NC%10C
CDK_Depict_33_65,O=S=O)Cl)C/C=C\CCCCS5
CDK_Depict_8_40,C[C@]CC=CC[C@@H]6CC[C@@H][C@@H]%10CC[C@@]C)[C@H]6CC[C@]5C)O
CDK_Depict_2_35,C=CC)[C@@H]CC[C@]C)CCC=O)CC)=C6C%10=O
CDK_Depict_41_71,CCC)OCCF)F)F))))C=O)S
CDK_Depict_22_57,CCC)O[C@H]O[C@H][C@H]O)CO)))[C@H]NC=NC=N5)))))[C@H]5O8
CDK_Depict_39_90,C=CC)/C=C/Cl)CCC)CC)NCC)=S
CDK_Depict_15_83,CSC=S)O[C@@H]COCC)C)O[C@H]6COCC=CC=CC=C6
CDK_Depict_27_70,O=COCF)F)Br
CDK_Depict_29_215,CNC)SCl)CSCl)NC)C))C4
CDK_Depict_45_18,CCC)C)OC=O)C[C@H]N)C#CSC)=O)=O
CDK_Depict_19_30,CNC[C@H]O)C=CCO)=CC=C6
CDK_Depict_3_36,CC[C@H]C=O)[C@@]C)OCC[C@@H]75
CDK_Depict_12_89,N[C@]C=O)O))CN[C@H]C=O)O))C5
CDK_Depict_5_61,COC=O)[C@H]O)[C@@H]O)C=O)OC
CDK_Depict_1_15,[2H]C=CC)C=C[2H])CC[2H])[2H])[2H]))=C6
CDK_Depict_16_39,N#CCNC=O)CF))))=CCl)Cl
CDK_Depict_13_72,N#CSCCl
CDK_Depict_12_28,N#CCC#N))=CSSN=C5Cl
CDK_Depict_15_77,C[C@H]N)CC=CC=CC=C6
CDK_Depict_7_81,O=CC=O)CCl)Cl)Cl)))CCl)Cl
CDK_Depict_3_86,CN[C@@H]C)CO)C=CC=CC=C6
CDK_Depict_3_61,C=CN)C=C)C=C)C=C)N
CDK_Depict_33_199,C=P=S)S
CDK_Depict_7_53,CCNNNCC)))NCC
CDK_Depict_8_8,O=SCCC[C@@H]CCC[C@@H]59
CDK_Depict_32_88,CCOSNCN)=O
CDK_Depict_19_86,[2H]S[3H])P[3H])Br))P[3H])Br
CDK_Depict_22_64,CSC=NNPCl)S5
CDK_Depict_37_37,O=CCl)Br
CDK_Depict_19_35,ClC=NNN=C5C=[15N]NN=N5
CDK_Depict_46_63,NC=NCCCCCC6)))))))NC=CCl)SC=C5Cl
CDK_Depict_27_141,N[C@H]C=O)O))C=CC=CO)C=C6
CDK_Depict_30_207,CC=PPP=P5
CDK_Depict_34_26,CONNNC=O)CC=O)[O-]))=C6OCC)C
CDK_Depict_29_145,C=PSC=P5
CDK_Depict_29_160,[O-][N+]=CC=CN=P6
CDK_Depict_18_80,CCC)C)OC=O)C[C@@]O)CC[C@@H]4N
CDK_Depict_34_10,C#[P+]C
CDK_Depict_45_96,OCOC3O)NC=CN=N5
CDK_Depict_38_132,O=C=NCCC=NOC=C5))))))CF)F)F
CDK_Depict_37_74,C#CN=CC=[N+]=[CH-]
CDK_Depict_38_273,CCC)=CCCCC)C)CN=C=O))))))N=C=O
CDK_Depict_5_57,CS/CN)=CC#N))/CC#N))=C\N)SC
CDK_Depict_7_31,C[C@@]O)[C@H]C[C@H]CC[C@@H]7[C@H]5C8
CDK_Depict_36_84,CS=O)=O)C=CCCl)Cl)NCCl)=C6Cl
CDK_Depict_32_41,CC=CSCNC=NCCO)CN6)))))))=C5
CDK_Depict_13_97,CCC)[C@@H]CC[C@]5C)[C@H]O)C6
CDK_Depict_38_187,CCONOC))NCC=CC=CC=C6)))))))OCCC)C
CDK_Depict_35_16,NCP)=S
CDK_Depict_27_89,COCC[C@@]C)CC[C@@]O)CC)C))[C@@H]5/C=C/CC)=O))))))))))OC
CDK_Depict_20_80,OCC=CCNCC[C@@H]O)[C@@H]85
CDK_Depict_28_38,CCOC=O)CBr)Br)P=O)OC))OC
CDK_Depict_30_187,O=NC=NC=O)N=N5
CDK_Depict_2_45,CCC)C)OC=O)N[C@H]CC[C@@H]O)C5
CDK_Depict_27_69,C=CCl)COOC=S)NCC))CC
CDK_Depict_47_117,CNC)CCCNCC=N)C#N
CDK_Depict_28_6,O=PCl)OCC=CC=CC=C6))))))))OCC=CC=CC=C6
CDK_Depict_12_96,CCNCC))C[C@]Br)C[C@]3C)C#N
CDK_Depict_40_49,[2H]C[2H])[2H])C[2H])C=CN=CBr)N=C6))))))C[2H])[2H])[2H]
CDK_Depict_29_305,SC=CSSSSSS8
CDK_Depict_1_85,CCCC[C@@H]C=CC=CO)C=C6))))CCC6[C@@H]%10CC[C@H]%13O
CDK_Depict_38_164,NS=O)=O)CC=CC=CCCCCO)))))S5)))))S=O)[O-]
CDK_Depict_22_20,CCCC)[C@H]NC=O)C=NC=CC=CC=C6N=C%10))))))))))))C=O)O
CDK_Depict_29_306,CO[P+]=PC3
CDK_Depict_40_84,C=CSCC=C)C))=CCl)N=CC)C
CDK_Depict_36_54,O=CNC=CCBr))CCBr))=C5
CDK_Depict_30_48,C=C=CSC)C)Br
CDK_Depict_21_48,N=CN=NCN)=NN6O
CDK_Depict_2_81,C=CC=CN[C@@H]CCC3C3[C@@H]67)))))))C=C6
CDK_Depict_45_87,ClC=CC=CC5)NC=CC=CCl)C5)))S6
CDK_Depict_17_42,C=CCC[C@@H]C)CCC))))C=O)NC=O)NC6=O
CDK_Depict_8_23,CCC)OC=S)Cl
CDK_Depict_36_50,CNC)C=N)CBr)Br
CDK_Depict_17_82,O=CC=CC=CC=CC=CC=C%11N6%10
CDK_Depict_20_77,N[C@@H]CSCCCC3CC=O)O)))))))))C=O)O
CDK_Depict_27_55,C[C@@H][C@H]C)[C@H]ON[C@H]CCC5C)C))))[C@@H]75
CDK_Depict_9_58,C=CC=CC=CC=CC=P6))))))P=C6
CDK_Depict_12_79,[2H]C[2H])Cl)C[2H])Cl)Cl
CDK_Depict_1_29,O=CNC=CCCl))S5
CDK_Depict_18_35,ClNOCCl)Cl)P4Cl
CDK_Depict_27_150,CCOCC#CCNCC))CC))))))OCC
CDK_Depict_39_36,[2H]C[2H])Br)C[2H])CC3
CDK_Depict_4_95,OSO)O)O)OO3
CDK_Depict_41_38,CNC)CC=CC=CC=CCCN=CC=S))C6)))))))C=C6
CDK_Depict_7_4,N[C@@H]CC=CC=CC=C6)))))))C=O)O
CDK_Depict_22_100,CNC=N)CC#N))=NC5Cl
CDK_Depict_47_18,CCCN=COC6C6N
CDK_Depict_10_93,CPC)C)=CS)SC=S)S
CDK_Depict_1_51,O=CN=NC=O)S5
CDK_Depict_25_22,[CH2-][O+]CO[C-]OC[O+]4C8
CDK_Depict_12_9,O=C=NCCl)CCl)Cl)N=C=O
CDK_Depict_16_58,C=C[C@H][C@H]CC[C@H]C5)[C@@H]6COCCO5
